country,search_keyword,title,company,location,salary_min,salary_max,contract_type,created,description,url,skill_python,skill_sql,skill_power_bi,skill_excel,skill_tableau,skill_spark,skill_airflow,skill_snowflake,skill_aws,skill_azure,skill_r,skill_sas
fr,data analyst,DATA ANALYST,Carrefour,"Paris, Ile-de-France",,,permanent,2026-06-30 08:56:44+00:00,"vos missions le data analyst a pour mission de collecter, analyser et interpréter des données pour réaliser des analyses à même d’éclairer les décisions, de guider la mise en place de plans d’actions au plus proche des problématiques business. il est garant de la mise en œuvre des dispositifs de mesure et joue un rôle important dans l’amélioration de la performance du e-commerce en france. rattachement le data analyst sera rattaché hiérarchiquement au data translator au sein du pôle e-commerce …",https://www.adzuna.fr/details/5781888142?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Temeritati,France,,,,2025-01-17 14:02:06+00:00,"temeritati est un cabinet de conseil en management spécialisé dans les secteurs financier et industriel. notre expertise repose sur le triptyque « risques & conformité », « efficacité opérationnelle » et « transformation digitale » dans le cadre de notre développement, nous recherchons des profils pour renforcer notre pôle d'expertise avec des profils data scientist contexte de la mission en tant que data analyste au sein de l’équipe marketing digital / crawlpricing, votre première mission sera…",https://www.adzuna.fr/details/5014307853?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Vishay,France,,,,2026-06-27 23:08:33+00:00,"nous sommes à la recherche de talents pour nous aider à construire l'adn de la technologie. ® vishay fabrique l'une des plus grandes gammes au monde de semi-conducteurs discrets et de composants électroniques passifs. ils sont essentiels aux conceptions innovantes sur les marchés de l'automobile, de l'industrie, de l'informatique, de la consommation, des télécommunications, de l'armée, de l'aérospatiale et de la médecine. nous participons à la réalisation des technologies les plus demandées au …",https://www.adzuna.fr/details/5779437737?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Eleveight Group,France,,,,2026-01-22 20:13:48+00:00,"le poste poste basé à : casablanca mode d'intervention : hybride type de contrat : cdi démarrage : asap niveau d'étude demandé : bac5 descriptif du poste êtes-vous à la recherche d'un nouveau challenge ? nous vous invitons à rejoindre eleveight ! nous recherchons pour notre compte un data analyst qui aura comme missions ce qui suit. collecter, nettoyer et structurer les données issues de différentes sources analyser les données afin d’identifier tendances, anomalies et insights business concevo…",https://www.adzuna.fr/details/5595966140?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Hitapps,France,,,,2026-06-10 17:21:18+00:00,"what are you working on? genres: casual, puzzle, word games platforms: ios, android  hitapps is a gamedev company specializing in puzzle games. we have several successful products in both categories with a combined total of over 150m downloads, and we are regularly featured in the top charts in the games section. our culture is built on transparency, we are results-oriented and respect the improvement. currently, we are in search of a data analyst , whom we will entrust with analytics for our p…",https://www.adzuna.fr/details/5758614486?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst (h/f),LHH Recruitment Solutions,"Magny-les-Hameaux, Maurepas",,,contract,2026-06-28 07:25:11+00:00,"lhh recrute pour un client du secteur aéronautique et spatial un·e data analyst (h/f) en intérim de 12 mois, temps plein, basé·e à magny les hameaux , dans le cadre du déploiement d'un nouveau crm commercial (microsoft dynamics 365). vous rejoignez une entreprise industrielle de haute technologie, orientée innovation et performance, où la culture data, la fiabilité de l'information et la collaboration métiers/it sont centrales. vous intervenez dans un contexte de transformation commerciale exig…",https://www.adzuna.fr/details/5779873327?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,ASSYSTEM,France,,,,2026-04-16 04:14:25+00:00,"position summary company description assystem is an international company with one mission: accelerate the energy transition around the world. every day, our 6,500 switchers located in 12 countries (europe, middle east, pacific asia & africa) connect their six thousand billion neurons to tackle the task of the century: switching to low-carbon energy. we are a collective committed to the actors who are making the energy switch. sharing our knowledge, expertise and values allows us to innovate an…",https://www.adzuna.fr/details/5700927244?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Air Apps,"Paris, Ile-de-France",50000.0,63000.0,,2026-04-19 22:26:28+00:00,"about air apps at air apps, we believe in thinking bigger—and moving faster. we’re a family-founded company on a mission to create the world’s first ai-powered personal & entrepreneurial resource planner (prp), and we need your passion and ambition to help us change how people plan, work, and live. born in lisbon, portugal in 2018—and now with offices in both lisbon and san francisco—we’ve remained self-funded while reaching over 100 million downloads worldwide. our long-term focus drives us to…",https://www.adzuna.fr/details/5704748414?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,DATA ANALYST,QualityAI,France,,,permanent,2026-06-20 04:27:41+00:00,"qualityai qualityai is looking for a data analyst in mexico city. are you interested in working with the world’s leading ai-powered quality engineering company? ready to advance your career, team up with global thought leaders across industries and make a difference every day? join us at qualitest! qualitest, the largest quality assurance company in the world, is recruiting for a localization/software-testing project in partnership with one of the world’s largest tech providers. the ideal candi…",https://www.adzuna.fr/details/5770084263?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Joko,"3ème Arrondissement, Paris",48000.0,84000.0,,2026-06-28 22:55:51+00:00,"at joko, we help consumers shop smarter . our mission is to revolutionize shopping, empowering people to find what they need, make informed decisions, and save money. founded in paris, joko is a tech company and certified b corp with over 105 talents across paris, barcelona, and new york (and beyond). more than 6 million users already save money every day at 10,000 merchants with joko. from cashback and automatic coupons to price alerts and carbon tracking, we keep expanding our products to mak…",https://www.adzuna.fr/details/5780515692?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Joko,"Paris, Ile-de-France",48000.0,84000.0,,2026-05-17 22:58:15+00:00,"at joko, we help consumers shop smarter . our mission is to revolutionize shopping, empowering people to find what they need, make informed decisions, and save money. founded in paris, joko is a tech company and certified b corp with over 105 talents across paris, barcelona, and new york (and beyond). more than 6 million users already save money every day at 10,000 merchants with joko. from cashback and automatic coupons to price alerts and carbon tracking, we keep expanding our products to mak…",https://www.adzuna.fr/details/5732615114?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,DATA ANALYST,Fed Group,"Val-de-Marne, Ile-de-France",65000.0,70000.0,permanent,2026-06-14 00:25:53+00:00,"rattaché au responsable du contrôle de gestion, vos principales missions seront les suivantes : - extraction et recueil des données financières pertinentes (pnb) ; - traitement et analyse des données; - mise en place des tableaux de bord pour les différentes équipes ; - recommandations aux managers; - gestion et mise à jour des outils d'analyse profil recherché: diplômé d'un bac4/5, vous disposez d'une expérience d'au moins 5 ans en data analyse de données financières ou de contrôleur de gestio…",https://www.adzuna.fr/details/5763007332?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,DATA ANALYST,Fed Finance,"Val-de-Marne, Ile-de-France",65000.0,70000.0,permanent,2026-06-13 03:36:54+00:00,"fed finance cabinet de recrutement spécialisé recherche pour une banque de renom en pleine croissance rattaché au responsable du contrôle de gestion, vos principales missions seront les suivantes : - extraction et recueil des données financières pertinentes (pnb) ; - traitement et analyse des données; - mise en place des tableaux de bord pour les différentes équipes ; - recommandations aux managers; - gestion et mise à jour des outils d'analyse diplômé d'un bac4/5, vous disposez d'une expérienc…",https://www.adzuna.fr/details/5761907883?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Truv,France,,,,2026-06-05 22:57:10+00:00,"the company you’ll join at truv, our mission is to make verifications easy for everyone. we think it’s crazy that it can take 5 to 7 days to verify someone’s employment or income. alternatives are even worse, an api call should not cost $40. when truv succeeds, we'll save billions of dollars for companies and billions of hours for people who're still filling out forms and uploading paystubs. imagine applying for a loan or verifying your job history with a click of a button. that's what truv is …",https://www.adzuna.fr/details/5753601051?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data analyst,Université de Rennes,"Rennes, Ille-et-Vilaine",,,contract,2026-06-25 23:11:51+00:00,"a propos l’université de rennes, établissement d’enseignement et de recherche et un des premiers employeurs du bassin rennais, offre un environnement propice à l’épanouissement de ses personnels et étudiants. elle est engagée dans la transition écologique et environnementale, la promotion de la diversité, l’égalité entre les femmes et les hommes, l’inclusion des personnes en situation de handicap. service d’affectation : service orientation insertion entrepreneuriat (soie) le soie est un servic…",https://www.adzuna.fr/details/5776815619?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst,Abeille Assurances,France,,,,2026-06-26 23:13:16+00:00,"au sein de la direction développement, service aux clients, transformation digitale & it, nous recherchons un(e) chargé(e) d’études statistiques senior pour renforcer notre pôle d’expertise data. vous rejoindrez une équipe expérimentée d’une dizaine de personnes, évoluant dans un environnement stimulant, au cœur des enjeux stratégiques de développement et de performance. quels seront vos futurs challenges ? 1) analyses avancées & pilotage des reportings participer à la mise à jour des dispositi…",https://www.adzuna.fr/details/5778239185?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Apprenti Gestionnaire de données (Data analyst) H/F,CNOUS,"Lille, Nord",,,,2026-05-21 12:53:40+00:00,"au sein du minist&egrave;re de l'enseignement sup&eacute;rieur, de la recherche et de l'innovation (mesri), le centre national des &oelig;uvres universitaires et scolaires (cnous) et les vingt-six centres r&eacute;gionaux des &oelig;uvres universitaires (crous) constituent un r&eacute;seau dont la mission sociale s'&eacute;tend &agrave; tous les services de proximit&eacute; de la vie quotidienne des &eacute;tudiants : accompagnement social et financier (bourses sur crit&egrave;res sociaux, aide…",https://www.adzuna.fr/land/ad/5736357962?se=5GyfEa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=D67F77549A2306DF7A5DDEC872E9AB421EC6E1E5,False,False,False,False,False,False,False,False,False,False,True,False
fr,data analyst,Revenue Data Analyst F/H (CDI),Morgan Philips Specialist Recruitment,"Chevreuse, Rambouillet",,,permanent,2026-06-30 07:27:03+00:00,"morgan philips specialist recruitment (anciennement fyte) société du groupe morgan philips, est spécialisée dans le sourcing, l'évaluation et le recrutement de talents en cdi, cdd et intérim. nos consultants, experts par secteur et par fonction, assurent un accompagnement sur-mesure à chaque étape du processus de recrutement. grâce à une approche qui combine l'expertise humaine et les innovations technologiques, nous aidons nos clients à identifier, attirer et sélectionner les meilleurs profils…",https://www.adzuna.fr/land/ad/5781812520?se=5GyfEa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=D15F31CF362EBE0DD0DA4715AB9FBBD306253178,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Business Data Analyst,RED Global,"Paris, Ile-de-France",,,contract,2026-06-17 02:47:54+00:00,"kajenthi@red global - look for a data business analyst - freelance - 6 months  - europe - full remote business analyst - supply chain & data analytics start date: asap location: remote (nearshore europe) duration: long-term opportunity interview process: 2 stages (internal  client) role overview we are looking for a data business analyst with supply chain expertise to bridge business requirements and data-driven solutions. you will work closely with stakeholders, sap teams, and analytics engine…",https://www.adzuna.fr/details/5766182717?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst Junior (Stage et/ou Alternance),AppASO Group,"Paris, Ile-de-France",,,,2026-06-26 11:59:55+00:00,"à propos d'appaso groupe appaso groupe est la solution leader en aso en europe, spécialisée dans l’app growth et l’optimisation de la performance mobile. nous accompagnons des scale-ups et des grands comptes à travers une approche data-driven et technologique, intégrant l’ia, la data science et des stratégies de growth marketing avancées. nos équipes, composées d’experts en aso, performance digitale et acquisition mobile, travaillent avec une méthodologie rigoureuse, intégrant a/b testing, mach…",https://www.adzuna.fr/land/ad/5777535622?se=5GyfEa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=C8D26A77389F06A7F287B0A63E1A782E14B5C775,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst Comptabilité (H/F) Freelance,Cherry Pick,France,,,,2026-06-19 11:50:40+00:00,"recueil des besoins et animation des ateliers métiers / it. rédaction des spécifications fonctionnelles des flux du concentrateur. modélisation du data model cible mcd. définition des mappings entre les si sources, le concentrateur, le dwh et la plateforme agréée. définition et formalisation des contrats d’interface entre les systèmes : api, fichiers, formats attendus, règles de gestion, clés de rattachement, cardinalités, contrôles obligatoires. capacité à spécifier les échanges api avec les s…",https://www.adzuna.fr/land/ad/5769249077?se=5GyfEa908RGpTcCyz6jaTQ&utm_medium=api&utm_source=6c368b7e&v=F24F3496525A285D6639CFFE82852388FC81BBBF,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst - Freelance,Collective.work,"La-Madeleine, Lille",,,contract,2026-06-16 03:42:03+00:00,"description du poste nous recherchons pour un clietn grand compte de la région un(e) data analyst pour les missions suivantes : - collaborer avec l’équipe afin de comprendre les besoins en termes de kpi et répondre aux différents reportings règlementaires . - développer les indicateurs à partir du système d’information décisionnel en collaboration avec les experts métiers de l’entreprise. les indicateurs porteront sur divers secteurs d’activité : données clients, risque, marketing, opération. -…",https://www.adzuna.fr/details/5764868845?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst GCP,Proxiad,"Aix en Provence Sud-Ouest, Aix-en-Provence",42000.0,43000.0,,2026-06-11 03:13:06+00:00,"proxiad recrute un data analyst gcp pour intervenir au sein d'un grand groupe bancaire français dans le cadre de projets stratégiques autour de la data, de l'ia et de la lutte contre la fraude. ⚠️ prérequis indispensable : minimum 3 ans d'expérience professionnelle après l'obtention du diplôme. les candidatures ne répondant pas à ce critère ne pourront pas être retenues. votre mission au sein de l'équipe data & ia, vous participerez à l'analyse et à l'instruction de cas d'usage liés à la détect…",https://www.adzuna.fr/details/5759279776?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst Intern,Joko,"Paris, Ile-de-France",1500.0,1700.0,,2025-10-08 11:15:30+00:00,"at joko, we help consumers shop smarter . our mission is to revolutionize shopping, empowering people to find what they need, make informed decisions, and save money. founded in paris, joko is a tech company and certified b corp with over 105 talents across paris, barcelona, and new york (and beyond). more than 6 million users already save money every day at 10,000 merchants with joko. from cashback and automatic coupons to price alerts and carbon tracking, we keep expanding our products to mak…",https://www.adzuna.fr/details/5436989499?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Senior Data Analyst,Qonto,"Paris, Ile-de-France",,,,2026-06-17 23:58:25+00:00,"our mission and customers: we are creating the freedom for smes to succeed by delivering europe's leading finance workspace with banking at its core, augmented by financial tools. we are proud to be rated 4.8 on trustpilot , based on 55,000 reviews. our culture puts customer satisfaction at the core of what we do, as proven by our net promoter score of 75 (more about our culture here ). our journey: founded in 2017 by alexandre and steve , qonto has grown to 1,600 qontoers serving over 600,000 …",https://www.adzuna.fr/details/5767233547?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst Fraude,Capijobnew,France,,,,2026-06-12 22:33:29+00:00,"le groupe la poste change, nos métiers évoluent.etre toujours au plus près des français, développer la confiance dans le numérique et être acteur de la transformation écologique, c'est aussi le sens de notre métier.chaque jour, sur l'ensemble du territoire, nos 250 000 collaborateurs imaginent les services de demain. rejoindre le groupe la poste, c'est rejoindre une entreprise responsable !vous aussi, engagez-vous à nos côtés pour donner du sens à votre métier.rattaché hiérarchiquement au respo…",https://www.adzuna.fr/details/5761599625?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Scientific Data Analyst,Sanofi Group,"Marcy-l'Étoile, Lyon",,,,2026-06-14 06:43:14+00:00,"job title: scientific data analyst  _location:_ france, marcy l'etoile  _job type :_ cdi permanent contract _about the job_ as scientific data analyst within our vaccines biostatistical sciences team, you have a passion to leverage your programming and ai/ml skillsets to analyze clinical trials data, bringing them to life and transforming our statistical programming practice. ready to get started? join the team protecting half a billion lives every year with next-gen science, mrna innovation, a…",https://www.adzuna.fr/details/5763210436?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst ESG,FM LOGISTIC,France,,,permanent,2026-03-20 13:59:08+00:00,"descriptif du poste afin de renforcer son département développement durable groupe, fm logistic recherche son/sa futur(e) data analyst esg. rattaché(e) à la responsable energie & environnement, le/la contribuera à piloter la performance esg du groupe fm logistic et à impulser des projets environnementaux dans l’ensemble de nos 14 pays. les missions seront principalement portées sur pilotage de la performance esg : structuration, collecte, analyse et exploitation des données; à partir de ces don…",https://www.adzuna.fr/details/5673051176?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Stage Data Analyst,Forsee Power,"Ivry-sur-Seine, Créteil",,,,2026-06-20 23:04:20+00:00,"description a propos de forsee power acteur majeur dans le secteur des batteries intelligentes et connectées. nous concevons, développons et fabriquons des solutions de batteries haute performance pour différents marchés tels que l’électromobilité, l’énergie stationnaire et les applications industrielles. mission dans le cadre du déploiement d'une solution iot permettant de superviser les systèmes de batteries en exploitation sur véhicules, le département après-vente de forsee power propose un …",https://www.adzuna.fr/details/5770974806?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Senior Data Analyst,Alma,"Paris, Ile-de-France",,,,2026-05-20 22:50:38+00:00," about alma at alma, we believe sustainable commerce depends on fair, well‑balanced trade. because finance plays a pivotal role in business, our mission is to put it back in its rightful place - serving merchants and consumers. our installment and deferred payment solutions help merchants boost sales by 20% or more, increase customer loyalty, and deliver a seamless shopping experience - without encouraging bad debt. as the buy now pay later leader in france and active in 10 european countries, …",https://www.adzuna.fr/details/5735526515?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Business Data Analyst,LOKAD Quantitative Supply Chain,"Paris, Ile-de-France",,,,2026-05-12 22:34:12+00:00,"à propos de lokad quantitative supply chain lokad aide les entreprises de différents secteurs (aéronautique, mode, automobile, e-commerce) à prévoir et à prendre des décisions concernant leurs stocks. la majorité de nos clients est basée hors de france, principalement en amérique du nord et en europe. le poste notre équipe de business analysts s’agrandit ! rejoignez une entreprise en pleine croissance qui est toujours à la recherche de personnes capables de se développer avec la société et dans…",https://www.adzuna.fr/details/5727137226?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst Lead,amo,"Paris, Ile-de-France",,,,2026-01-24 20:03:14+00:00,"the role we’re looking for a data analyst lead to own analytics across our growth and product surface areas. you’ll partner closely with growth marketing, product, engineering, and leadership to define success metrics, reconcile data across systems, and turn messy inputs into clear, trusted insights. this role is both hands-on and strategic: you’ll build analysis yourself while setting standards for how data is defined what you’ll do own end-to-end analytics for growth initiatives across acquis…",https://www.adzuna.fr/details/5599022238?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Financial Data Analyst,Tech Soft 3D,"Lyon, Rhône",,,,2026-06-06 22:40:53+00:00,"tech soft 3d is the leading provider of engineering software development toolkits and enterprise applications for cad/cae data conversion, visualization and data publishing. we’re looking for a financial data analyst to lead the automation and optimisation of key reconciliation and reporting processes at tech soft 3d. with a primary focus on us health benefits, finance accounting, and netsuite-based workflows. the individual in this role brings a balance of finance acumen and technical expertis…",https://www.adzuna.fr/details/5754704526?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data Analyst - Freelance,Collective.work,"8ème Arrondissement, Paris",,,contract,2026-06-03 03:21:40+00:00,"description du poste contexte : le hubvision outil central de déploiement, et de conduite du changement de notre client vers les établissements sera modernisé à compter du 22 juin. l'opportunité ainsi d'exploiter la richesse des données collectées et structurées dans un décisionnel, et de proposer des cas d'usage à haute valeur ajoutée en : - donnant un sens aux données à l’aide de connaissances analytiques (sql, analytics/bi, statistiques basiques) - trravaillant directement sur la base de don…",https://www.adzuna.fr/details/5749924985?utm_medium=api&utm_source=6c368b7e,False,True,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data analyst - stage,Air Liquide,France,,,,2026-06-25 23:05:15+00:00,"descriptif de l'entité et de l'activité les systèmes de soins de santé sont confrontés à de profondes transformations. les attentes des payeurs, les comportements des patients et des professionnels de la santé évoluent rapidement, dans un paysage concurrentiel en pleine mutation. l'augmentation et la consolidation des fabricants de dispositifs médicaux, l'accélération de la transformation numérique - renforcée par la crise de la covid-19 - exigent un renforcement de l'alignement et de l'interna…",https://www.adzuna.fr/details/5776765720?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Data analyst - stage,Air Liquide,"Bagneux, Antony",,,,2026-06-24 16:09:02+00:00,"descriptif de l'entité et de l'activité les systèmes de soins de santé sont confrontés à de profondes transformations. les attentes des payeurs, les comportements des patients et des professionnels de la santé évoluent rapidement, dans un paysage concurrentiel en pleine mutation. l'augmentation et la consolidation des fabricants de dispositifs médicaux, l'accélération de la transformation numérique - renforcée par la crise de la covid-19 - exigent un renforcement de l'alignement et de l'interna…",https://www.adzuna.fr/details/5774876155?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,False,False,False,False,False
fr,data analyst,Engineering Data Analyst,Pigment,"Paris, Ile-de-France",,,,2026-06-28 22:50:30+00:00,"join pigment: the ai platform redefining business planning pigment is the ai-powered business planning and performance management platform built for agility and scale. we connect people, data, and processes in one intuitive, feature-rich solution, empowering every team—from finance to hr—to build, adapt, and align strategic plans in real time. founded in 2019, pigment is one of the fastest-growing saas companies globally. industry leaders like unilever, snowflake, siemens, and dpd use pigment d…",https://www.adzuna.fr/details/5780498489?utm_medium=api&utm_source=6c368b7e,False,False,False,False,False,False,False,True,False,False,False,False
